Frecuencia  Ruta
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/impl-on-unsized-typo.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/struct-field-numeric-shorthand.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/import-from-path.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-struct-issue-125446.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/shebang/shebang-must-start-file.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-lt-bracket-4.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/type-parameters-in-field-exprs.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attrs-after-extern-mod.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr-bad-meta.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr-dangling-in-mod.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr-bad-meta-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr-before-eof.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr-bad-meta-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/attribute/attr-with-a-semicolon.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-let-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/import-glob-rename.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-match.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/regions-out-of-scope-slice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/lifetime-in-pattern-recover.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diagnostics-parenthesized-type-arguments-ice-issue-122345.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-continue-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-closing-angle-bracket-struct-field-ty.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bounds-type-where.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/trait-object-bad-parens.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest-remove-compount-assign-let-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/extern-foreign-crate.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-value-ident-true.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/public-instead-of-pub-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/doc-before-attr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/closure-return-syntax.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/static.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/where-clause.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/use.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/const-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/impl-return.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/mod.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/let-mut.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/impl-trait-for.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/const.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/struct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/return.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/match.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/while-without-identifiers.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/let-else.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/unsafe-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/impl-block.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/pub-fn.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/async-move.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/assoc-type.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/for-loop.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/while-loop.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/misspelled-keywords/static-mut.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/parse-error-correct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-struct-following-where.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing_right_paren.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pub-method-macro.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-lt-bracket-5.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-let-as-field.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/multibyte-char-use-seperator-issue-80134.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-lt-bracket-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/import-from-rename.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-if-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/public-instead-of-pub.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/unmatched-langle-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-override.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/assoc/assoc-type-in-type-arg.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/missing-fn-issue-65381-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/bad-crate-name.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/deli-ident-issue-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-72373.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-58856-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-15914.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-19398.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/fn-no-semicolon-issue-124935-semi-after-item.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76437-pub-crate-unsafe.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-51602.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-24780.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-10392-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-60075.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-49257.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-66357-unexpected-unreachable.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-8.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-2354-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20711-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-83639.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-89396.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-84148-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/misplaced-return-type-issue-126311.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-33262.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-99625-enum-struct-mutually-exclusive.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76597.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-113342.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-61858.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-84104.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-49040.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-33413.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-33455.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-90728.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68987-unmatch-issue.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-112188.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-63116.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/misplaced-return-type-without-where-issue-126311.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/misplaced-return-type-complex-type-issue-126311.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76437-async.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-32505.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-31804.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-101477-enum.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-70583-block-is-empty-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-70388-recover-dotdotdot-rest-pat.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-91461.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-58094-missing-right-square-bracket.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-24197.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68987-unmatch-issue-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-62881.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-6.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-69259.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-108242-semicolon-recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76437-const-async-unsafe.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-17718-const-mut.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-27255.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-88276-unary-plus.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68000-unicode-ident-after-missing-comma.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/missing-main-issue-124935-semi-after-item.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-24375.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-21153.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/misplaced-return-type-without-type-issue-126311.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-32501.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-90993.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-17904-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-81806.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-81804.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87694-misplaced-pub.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-10392.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87217-keyword-order/wrong-unsafe.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87217-keyword-order/several-kw-jump.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87217-keyword-order/const-async-const.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87217-keyword-order/wrong-unsafe-abi.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87217-keyword-order/wrong-const.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87217-keyword-order/wrong-async.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-86895.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-89388.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-56031.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/diagnostics-parenthesized-type-arguments-issue-120892-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-7.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-6610.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-48636.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/auxiliary/issue-21146-inc.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-103748-ICE-wrong-braces.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-57684.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-107705.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87635.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-62524.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-111416.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68890.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-32446.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-113110-non-item-at-module-root.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-10636-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68987-unmatch-issue-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-54521-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-10636-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-22712.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/isgg-invalid-outer-attttr-issue-127930.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-34255-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76437-unsafe.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-57198.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-9.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-5.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-87694-duplicated-pub.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76437-const-async.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20711.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/misplaced-return-type-where-in-next-line-issue-126311.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-84148-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-89574.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-76437-const.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68890-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-103451.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-46186.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-98601-delimiter-error-unexpected-close.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/invalid-path-sep-in-fn-definition-issue-130791.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-62973.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-65257-invalid-var-decl-recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-20616-4.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-52496.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-15980.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-39616.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-2354.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-68987-unmatch-issue-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-58856-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-70552-ascription-in-parens-after-call.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-102806.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-88818.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-91421.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-108109-fn-trait-missing-paren.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/diagnostics-parenthesized-type-arguments-issue-120892-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-30318.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-70388-without-witness.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-89971-outer-attr-following-inner-attr-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/issues/issue-100197-mut-let.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-lt-bracket-6.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-mut-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/public-instead-of-pub-3.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/intersection-patterns-1.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/lifetime-semicolon.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-as-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/deli-ident-issue-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/column-offset-1-based.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/do-catch-suggests-try.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-ref-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-impl-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/recovered-struct-variant.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/import-glob-path.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/macro-bad-delimiter-ident.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/trailing-question-in-type.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/fn-colon-return-type.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/intersection-patterns-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/use-statement.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/enum.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/statement.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/unclosed-delims-in-macro.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/struct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/struct-expr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/enum-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/diff-markers/item.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-move-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/pat-ref-enum.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-in-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/mismatched-braces/missing-close-brace-in-trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/mismatched-braces/missing-close-brace-in-struct.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/mismatched-braces/missing-close-brace-in-impl-trait.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/trait-object-polytrait-priority.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/suggest-static-for-global-var-mut.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/unclosed-braces.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/public-instead-of-pub-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/inner-attr.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/doc-before-bad-variant.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-box-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-while-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/underscore-suffix-for-float.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/keyword-else-as-identifier.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/paamayim-nekudotayim.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/float-field.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/parser/unmatched-langle-2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/reserved/reserved-become.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/fn/keyword-order.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/label/label-static.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/label/label_misspelled_2.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/fmt/incorrect-separator.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pattern/issue-66270-pat-struct-parser-recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pattern/pattern-bad-ref-box-order.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pattern/usefulness/rustfix-unreachable-pattern.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pattern/issue-80186-mut-binding-help-suggestion.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pattern/incorrect-placement-of-pattern-modifiers.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/pattern/bindings-after-at/wild-before-at-syntactically-rejected.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/traits/const-traits/ice-120503-async-const-method.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/traits/const-traits/const-impl-norecover.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generic-associated-types/empty_generics.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generic-associated-types/parse/trait-path-expected-token.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generic-associated-types/missing-bounds.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/struct-index-err-ice-issue-126744.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/issue-91334.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/issue-104582.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/remove-semi-but-confused-char.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/do-not-suggest-adding-missing-zero-to-floating-point-number.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/suggest-adding-missing-zero-to-floating-point-number.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/issue-69378-ice-on-invalid-type-node-after-recovery.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/issue-84831.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/typeck/issue-79040.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lint/expansion-time-include.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/lint/issue-103435-extra-parentheses.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generics/unclosed-generics-in-impl-def.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generics/single-colon-path-not-const-generics.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generics/issue-95208-ignore-qself.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generics/issue-94432-garbage-ice.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/generics/issue-95208.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/range-index-instead-of-colon.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/type-ascription-instead-of-let.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/for-loop-missing-in.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/type-ascription-instead-of-method.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/many-type-ascription.rs
         1  /home/socub/U/tesis/rust_repos/rust/tests/ui/suggestions/type-ascription-instead-of-variant.rs
